450.541121591266 10.9355246206313 1 -439.605596970635
275.231048633934 29.08403561693 1 -246.147013017004
93.3280298961906 -89.5382489342042 1 -182.866278830395
315.899355489417 74.628243625359 1 -241.271111864058
264.724562126315 -104.050623729618 1 -368.775185855932
278.115409365316 56.6916683888449 1 -221.423740976471
244.516408742904 -79.5685960298606 1 -324.085004772765
72.8725892782696 141.784134268123 1 68.9115449898536
109.464570220184 157.057267699708 1 47.5926974795238
301.2736179289 -16.8241967246354 1 -318.097814653535
308.653344354426 308.574350349651 1 -0.0789940047742448
-24.5960546088703 -58.638879115656 1 -34.0428245067857
413.709972643542 164.91977278785 1 -248.790199855692
278.144551227407 15.5497764905603 1 -262.594774736846
332.092397892072 186.332134877654 1 -145.760263014418
118.010162111713 64.8284302826102 1 -53.1817318291031
193.408433323327 46.77786812902 1 -146.630565194307
85.4885139661378 207.045585666695 1 121.557071700558
233.211926012006 173.840617450567 1 -59.3713085614397
122.561576179214 273.334771707663 1 150.773195528449
256.839132612514 135.097424173865 1 -121.741708438648
311.427174910552 128.06037953558 1 -183.366795374973
339.635714375669 -76.3058499894394 1 -415.941564365108
279.623231280701 -130.736371914037 1 -410.359603194738
396.898672939716 47.0849189021952 1 -349.81375403752
294.290551734868 306.801077294425 1 12.5105255595565
56.4394961044679 252.520537889188 1 196.08104178472
203.078229657692 148.145249382018 1 -54.9329802756737
263.912512716628 82.1057564912663 1 -181.806756225362
166.310221406924 130.891652678513 1 -35.4185687284108
145.053668936344 64.2240379518732 1 -80.8296309844703
319.882289855369 -29.083569722116 1 -348.965859577485
237.516895775804 85.9942462036074 1 -151.522649572197
392.400547143676 -74.0542542063571 1 -466.454801350033
316.903394009212 171.134046880173 1 -145.769347129039
230.07565822365 320.910047300035 1 90.8343890763847
186.630641969415 -0.507339830024065 1 -187.137981799439
273.305019521478 11.2364248162404 1 -262.068594705238
64.3990567359357 148.336559725898 1 83.9375029899624
309.226849266419 -10.7473712231393 1 -319.974220489558
308.009830006037 122.294650626544 1 -185.715179379493
314.301800191782 91.9776214811889 1 -222.324178710593
245.867992419248 -26.4958659818882 1 -272.363858401136
377.216635254733 275.343290168664 1 -101.87334508607
337.48963413035 247.47752039635 1 -90.0121137340002
423.14272860059 110.221244244025 1 -312.921484356564
541.851278983325 295.733415275294 1 -246.117863708031
77.5201780145442 248.695621643565 1 171.175443629021
131.771627337556 187.398530060943 1 55.6269027233867
155.926778542338 33.8136577540761 1 -122.113120788262
238.246139490295 119.671068667454 1 -118.575070822841
329.822281540412 86.4248073797615 1 -243.397474160651
199.371519185343 36.6437373949893 1 -162.727781790354
212.883085726815 -7.3704579615495 1 -220.253543688365
254.226248503628 44.2191229971781 1 -210.00712550645
152.648108501044 363.105554067613 1 210.457445566569
445.921733025085 99.4645557207374 1 -346.457177304348
125.923266856474 -14.3300296207555 1 -140.253296477229
287.783683383433 28.4608113137347 1 -259.322872069698
346.516731740377 159.785183609221 1 -186.731548131155
226.344009223331 163.911846381746 1 -62.4321628415849
357.238190018235 158.288814006424 1 -198.949376011812
295.785395394797 175.974630889493 1 -119.810764505303
36.3719558334387 -0.639573070028831 1 -37.0115289034675
216.774517304227 37.3051175867389 1 -179.469399717488
311.056354928641 78.3878209415135 1 -232.668533987128
338.113866598623 179.151605759267 1 -158.962260839355
191.704639493893 57.9494867684709 1 -133.755152725422
398.136790352268 -36.4899275831441 1 -434.626717935412
89.7216110947078 69.5342489645038 1 -20.187362130204
196.565526218559 -0.653923643609531 1 -197.219449862169
60.6015430945947 121.593380132858 1 60.9918370382633
150.780898055506 -7.4878160064617 1 -158.268714061968
310.917840904453 -25.2658429521928 1 -336.183683856646
285.88822557919 140.553190799584 1 -145.335034779606
391.468442904345 149.488016743212 1 -241.980426161132
292.296386833227 141.721608255644 1 -150.574778577583
237.141591032523 -117.518797797564 1 -354.660388830087
180.966106321592 25.3530710432356 1 -155.613035278357
222.503512667467 54.9129258786932 1 -167.590586788774
215.571117512415 -113.142960780359 1 -328.714078292774
164.002214075139 -10.3105561911358 1 -174.312770266275
296.803748516074 74.3665684042637 1 -222.437180111811
390.720734492012 384.596426453777 1 -6.12430803823486
44.9553671680066 187.229960998766 1 142.274593830759
191.274864205679 -100.892964505202 1 -292.167828710882
451.963359620782 47.3249495181732 1 -404.638410102608
177.325606149943 174.586789457677 1 -2.73881669226577
351.649560267863 170.968981760541 1 -180.680578507323
159.963498868122 185.846026798997 1 25.8825279308745
248.374031420087 30.6361978408548 1 -217.737833579232
96.5392303640366 -67.5654406155307 1 -164.104670979567
422.382261488081 70.5025923447112 1 -351.87966914337
222.538502332619 46.6213473098283 1 -175.917155022791
232.784170173453 227.310982985266 1 -5.47318718818764
229.580874178725 145.18644084993 1 -84.3944333287953
115.921434034902 6.38817890263145 1 -109.53325513227
260.118152688985 249.167579274623 1 -10.9505734143619
385.083982384312 194.781201641647 1 -190.302780742666
270.482062552352 258.473883132738 1 -12.0081794196138
225.465878948793 267.595516789315 0 42.1296378405215
433.355142308466 148.636966217677 0 -284.718176090789
111.17629460446 126.485459322365 0 15.3091647179054
212.606736069323 -90.8922219470815 0 -303.498958016404
163.05429894487 360.058345552385 0 197.004046607515
81.7305799087778 90.9835892311609 0 9.25300932238316
225.342821441754 85.731638711072 0 -139.611182730682
91.4644183951662 223.710353010262 0 132.245934615095
24.8868290907303 421.693941240477 0 396.807112149747
196.162355813009 124.809306542456 0 -71.3530492705529
