1 1 483.504183202979 1 483.504183202979
2 1 344.662322390092 1 344.662322390092
3 1 264.828927044596 1 264.828927044596
4 1 183.173740108626 1 183.173740108626
5 1 281.629932438275 1 281.629932438275
6 1 287.069406076183 1 287.069406076183
7 1 316.472094658049 1 316.472094658049
8 1 116.246347124713 1 116.246347124713
9 1 367.725529245162 1 367.725529245162
10 1 198.979333933059 1 198.979333933059
11 1 114.153018256482 1 114.153018256482
12 1 350.809930612983 1 350.809930612983
13 1 260.79260737311 1 260.79260737311
14 1 401.043697520998 1 401.043697520998
15 1 178.256720713603 1 178.256720713603
16 1 172.130362067864 1 172.130362067864
17 1 169.595068275484 1 169.595068275484
18 1 258.326943059433 1 258.326943059433
19 1 70.6196266557923 1 70.6196266557923
20 1 106.355652669197 1 106.355652669197
21 1 408.012623509478 1 408.012623509478
22 1 263.490173460602 1 263.490173460602
23 1 223.100452111525 1 223.100452111525
24 1 267.344908601167 1 267.344908601167
25 1 52.270853288244 1 52.270853288244
26 1 401.88262626979 1 401.88262626979
27 1 142.708181727647 1 142.708181727647
28 1 225.865962908647 1 225.865962908647
29 1 179.124830741488 1 179.124830741488
30 1 92.6284389382263 1 92.6284389382263
31 1 217.212142321438 1 217.212142321438
32 1 126.230479907796 1 126.230479907796
33 1 394.516008587564 1 394.516008587564
34 1 103.094263927991 1 103.094263927991
35 1 331.430756876204 1 331.430756876204
36 1 192.106153302228 1 192.106153302228
37 1 355.033602876547 1 355.033602876547
38 1 121.662194664786 1 121.662194664786
39 1 238.268595781961 1 238.268595781961
40 1 353.343341119797 1 353.343341119797
41 1 382.594410400253 1 382.594410400253
42 1 29.0121844873525 1 29.0121844873525
43 1 107.114728468852 1 107.114728468852
44 1 356.588062981609 1 356.588062981609
45 1 348.287885643837 1 348.287885643837
46 1 183.505940828046 1 183.505940828046
47 1 201.823877321253 1 201.823877321253
48 1 224.667159741127 1 224.667159741127
49 1 169.598216313205 1 169.598216313205
50 1 211.951790298743 1 211.951790298743
51 1 144.336518568791 1 144.336518568791
52 1 232.006008115188 1 232.006008115188
53 1 38.1348841091124 1 38.1348841091124
54 1 276.150760442772 1 276.150760442772
55 1 487.329335644186 1 487.329335644186
56 1 366.880458820689 1 366.880458820689
57 1 296.441780677499 1 296.441780677499
58 1 208.606506886741 1 208.606506886741
59 1 250.014451486889 1 250.014451486889
60 1 137.973224754012 1 137.973224754012
61 1 454.798464285027 1 454.798464285027
62 1 465.224488324382 1 465.224488324382
63 1 146.366538917357 1 146.366538917357
64 1 252.800472945123 1 252.800472945123
65 1 193.070267932023 1 193.070267932023
66 1 185.368430572393 1 185.368430572393
67 1 307.895627559707 1 307.895627559707
68 1 226.956931001008 1 226.956931001008
69 1 117.287612746813 1 117.287612746813
70 1 380.518084066758 1 380.518084066758
71 1 223.552376841115 1 223.552376841115
72 1 263.631123492775 1 263.631123492775
73 1 220.436086206817 1 220.436086206817
74 1 130.859763978027 1 130.859763978027
75 1 31.3150954837823 1 31.3150954837823
76 1 324.039822824783 1 324.039822824783
77 1 266.175467733597 1 266.175467733597
78 1 316.352125044319 1 316.352125044319
79 1 531.883480559389 1 531.883480559389
80 1 130.29140205985 1 130.29140205985
81 1 309.948191967822 1 309.948191967822
82 1 175.848492238951 1 175.848492238951
