1 116.562980137331
1 192.400416757683
1 85.7894165429416
1 227.049430211672
1 289.149525852182
1 152.333544179631
1 126.040691180334
1 347.453251181494
1 389.445645843536
1 356.64115964557
1 203.13222732688
1 102.964328960748
1 238.899974006238
1 138.768886537422
1 346.358694534107
1 264.320738699508
1 75.4325397920539
1 370.75171174257
1 75.2753324379339
1 261.82038307487
1 515.267406645404
1 284.227743384457
1 206.864730224597
1 361.324772788677
1 177.465546950623
1 12.9584868264666
1 211.871081911107
1 296.747528157164
1 239.701578291593
1 185.363987304584
1 319.947712262281
1 260.685505746564
1 454.949529092458
1 267.860296455603
1 289.828880250688
1 323.39928968476
1 113.681462593673
1 90.033060314273
1 151.124428772748
1 356.421570095695
1 332.855002132972
1 315.147574435828
1 161.912147645933
1 22.7532614151392
1 114.905030669699
1 423.246068704514
1 154.169022272318
1 117.677893191346
1 277.311177477032
1 486.479307615813
1 362.261806213539
1 150.887095375649
1 203.368924819935
1 385.634157358364
1 109.226790214474
1 447.550059930844
1 189.323799550747
1 338.351014327363
1 194.402831178228
1 333.683493623373
1 226.620099111037
1 390.4341798635
1 270.452905457568
1 153.185458379117
1 354.772844500391
1 119.659867360325
1 184.67516215615
1 382.657668597869
1 179.591316152191
1 284.955741903239
1 294.355171273465
1 159.749195217514
1 323.69184116451
1 231.250312303312
1 511.274791364662
1 187.808294216032
1 370.052455563979
1 169.066770223464
1 300.023270285881
1 272.370379898716
1 312.190450710509
1 159.241096641675
1 110.143316276401
1 270.971410073219
1 256.431063666082
1 343.41626268934
1 108.7903320641
1 331.030208664088
1 116.701905002428
1 320.571864133252
1 18.8188996318177
1 317.627361932876
1 280.817561292266
1 169.272031841903
1 477.153453916751
1 392.305587594104
1 133.882722750634
1 6.96496420385625
1 90.7433302539544
1 170.493611437836
0 215.608538456446
0 67.3801320864631
0 144.545817785823
0 -9.83966408206427
0 112.731144968151
0 241.571188197171
0 142.410837335045
0 277.107017540544
0 -53.9861072130258
0 123.549839236173
0 218.739437166057
0 206.879091537443
0 188.844416567668
0 147.57416703812
0 -60.3095261024537
0 20.9762510441837
0 247.949764563875
0 99.5745061781526
0 122.671116248389
0 -173.294483644863
0 216.415602287521
0 239.952072079711
0 9.06089835335484
0 216.516773858232
0 129.41830830401
0 178.478348829383
0 189.906154488178
0 237.703446992217
0 58.2445386486191
0 129.651086848976
0 61.9592365356391
0 196.833456991442
0 23.7785736918713
0 111.868641190347
0 143.010018333022
0 -1.42193979964696
0 20.1913205145324
0 94.4289093880754
0 54.3139910693561
0 106.350218957282
0 260.980947973784
0 280.567608222936
0 48.8053076856095
0 131.322154303917
0 237.29294049522
0 209.306303961583
0 234.089365668066
0 177.766316138484
0 38.1423931364537
0 69.2625262817128
0 139.56645577165
0 149.382529092598
0 261.182236902166
0 -9.93818965747073
0 217.794002287423
0 48.2519450655163
0 46.6274805426271
0 422.014484352229
0 255.182868860258
0 197.106001593454
0 149.687020273713
0 8.36214652023588
0 -73.8118134121146
0 11.2527846439643
0 207.772010239225
0 166.837965824095
0 241.45487087312
0 128.292077698684
0 80.2721187152344
0 219.962037953626
0 53.1820139258867
0 130.323942922472
0 -49.606653053642
0 36.4624293195651
0 -36.7829398948971
0 -4.33165765078024
0 -59.4863001141188
0 167.252787040262
0 279.534610939111
0 273.844788104877
0 134.189969371247
0 131.212725067164
0 200.595794494159
0 329.353000572381
0 316.291099867356
0 50.2192458890587
0 -133.189144012257
0 397.380990201489
0 -9.1542572214961
0 151.296812694299
0 249.257518360238
0 82.2608041616375
0 63.9476748701192
0 260.733863718041
0 67.9616666717414
0 87.0762527022279
0 271.996354968502
0 215.500215305923
0 98.3833646314635
0 9.60960445538763
